  1065.56250     7.10680    -0.29634     1.72523    -0.09150    -0.19052    -0.19041 -4.2495E-03
  1065.59375     7.10393    -0.30229     1.71928    -0.09222    -0.19031    -0.19060 -4.2495E-03
  1065.62500     7.10103    -0.30824     1.71332    -0.09293    -0.19010    -0.19079 -4.2496E-03
  1065.65625     7.09812    -0.31417     1.70736    -0.09365    -0.18989    -0.19097 -4.2496E-03
  1065.68750     7.09518    -0.32010     1.70139    -0.09436    -0.18968    -0.19116 -4.2497E-03
  1065.71875     7.09222    -0.32603     1.69541    -0.09508    -0.18947    -0.19135 -4.2497E-03
  1065.75000     7.08924    -0.33195     1.68943    -0.09580    -0.18926    -0.19154 -4.2497E-03
  1065.78125     7.08623    -0.33786     1.68344    -0.09652    -0.18904    -0.19173 -4.2498E-03
  1065.81250     7.08321    -0.34376     1.67744    -0.09723    -0.18882    -0.19191 -4.2498E-03
  1065.84375     7.08016    -0.34966     1.67144    -0.09795    -0.18860    -0.19210 -4.2499E-03
  1065.87500     7.07708    -0.35555     1.66544    -0.09867    -0.18838    -0.19228 -4.2499E-03
  1065.90625     7.07399    -0.36143     1.65943    -0.09939    -0.18815    -0.19247 -4.2499E-03
  1065.93750     7.07087    -0.36731     1.65341    -0.10011    -0.18793    -0.19266 -4.2500E-03
  1065.96875     7.06773    -0.37318     1.64739    -0.10083    -0.18770    -0.19284 -4.2500E-03
  1066.00000     7.06457    -0.37904     1.64136    -0.10155    -0.18747    -0.19302 -4.2501E-03
  1066.03125     7.06139    -0.38489     1.63532    -0.10227    -0.18724    -0.19321 -4.2501E-03
  1066.06250     7.05818    -0.39074     1.62928    -0.10299    -0.18700    -0.19339 -4.2501E-03
  1066.09375     7.05495    -0.39658     1.62323    -0.10371    -0.18677    -0.19357 -4.2502E-03
  1066.12500     7.05170    -0.40241     1.61718    -0.10444    -0.18653    -0.19376 -4.2502E-03
  1066.15625     7.04842    -0.40824     1.61112    -0.10516    -0.18629    -0.19394 -4.2503E-03
  1066.18750     7.04512    -0.41406     1.60506    -0.10588    -0.18604    -0.19412 -4.2503E-03
  1066.21875     7.04180    -0.41987     1.59899    -0.10660    -0.18580    -0.19430 -4.2504E-03
  1066.25000     7.03846    -0.42567     1.59292    -0.10733    -0.18555    -0.19448 -4.2504E-03
  1066.28125     7.03510    -0.43146     1.58684    -0.10805    -0.18531    -0.19466 -4.2504E-03
  1066.31250     7.03171    -0.43725     1.58075    -0.10877    -0.18506    -0.19484 -4.2505E-03
  1066.34375     7.02830    -0.44303     1.57466    -0.10950    -0.18481    -0.19502 -4.2505E-03
  1066.37500     7.02486    -0.44880     1.56856    -0.11022    -0.18455    -0.19520 -4.2506E-03
  1066.40625     7.02141    -0.45456     1.56246    -0.11095    -0.18430    -0.19538 -4.2506E-03
  1066.43750     7.01793    -0.46032     1.55635    -0.11167    -0.18404    -0.19555 -4.2506E-03
  1066.46875     7.01443    -0.46607     1.55024    -0.11240    -0.18378    -0.19573 -4.2507E-03
  1066.50000     7.01091    -0.47181     1.54412    -0.11312    -0.18352    -0.19591 -4.2507E-03
  1066.53125     7.00736    -0.47754     1.53799    -0.11385    -0.18325    -0.19608 -4.2508E-03
  1066.56250     7.00379    -0.48326     1.53186    -0.11458    -0.18299    -0.19626 -4.2508E-03
  1066.59375     7.00020    -0.48897     1.52573    -0.11530    -0.18272    -0.19643 -4.2509E-03
  1066.62500     6.99658    -0.49468     1.51959    -0.11603    -0.18245    -0.19661 -4.2509E-03
  1066.65625     6.99295    -0.50038     1.51344    -0.11676    -0.18218    -0.19678 -4.2509E-03
  1066.68750     6.98929    -0.50606     1.50729    -0.11749    -0.18190    -0.19696 -4.2510E-03
  1066.71875     6.98560    -0.51174     1.50113    -0.11821    -0.18163    -0.19713 -4.2510E-03
  1066.75000     6.98190    -0.51742     1.49497    -0.11894    -0.18135    -0.19730 -4.2511E-03
  1066.78125     6.97817    -0.52308     1.48880    -0.11967    -0.18107    -0.19748 -4.2511E-03
  1066.81250     6.97442    -0.52873     1.48262    -0.12040    -0.18079    -0.19765 -4.2512E-03
  1066.84375     6.97064    -0.53438     1.47645    -0.12113    -0.18051    -0.19782 -4.2512E-03
  1066.87500     6.96685    -0.54001     1.47026    -0.12186    -0.18022    -0.19799 -4.2512E-03
  1066.90625     6.96303    -0.54564     1.46407    -0.12259    -0.17993    -0.19816 -4.2513E-03
  1066.93750     6.95919    -0.55126     1.45788    -0.12332    -0.17964    -0.19833 -4.2513E-03
  1066.96875     6.95532    -0.55687     1.45167    -0.12405    -0.17935    -0.19850 -4.2514E-03
  1067.00000     6.95143    -0.56247     1.44547    -0.12479    -0.17906    -0.19867 -4.2514E-03
  1067.03125     6.94752    -0.56806     1.43926    -0.12552    -0.17876    -0.19884 -4.2515E-03
  1067.06250     6.94359    -0.57364     1.43304    -0.12625    -0.17846    -0.19901 -4.2515E-03
  1067.09375     6.93963    -0.57921     1.42682    -0.12698    -0.17816    -0.19918 -4.2515E-03
  1067.12500     6.93565    -0.58478     1.42059    -0.12772    -0.17786    -0.19934 -4.2516E-03
  1067.15625     6.93165    -0.59033     1.41436    -0.12845    -0.17756    -0.19951 -4.2516E-03
  1067.18750     6.92762    -0.59588     1.40812    -0.12918    -0.17725    -0.19968 -4.2517E-03
  1067.21875     6.92357    -0.60141     1.40188    -0.12992    -0.17694    -0.19984 -4.2517E-03
  1067.25000     6.91950    -0.60693     1.39563    -0.13065    -0.17663    -0.20001 -4.2518E-03
  1067.28125     6.91541    -0.61245     1.38938    -0.13139    -0.17632    -0.20017 -4.2518E-03
  1067.31250     6.91129    -0.61795     1.38312    -0.13212    -0.17601    -0.20034 -4.2518E-03
  1067.34375     6.90715    -0.62345     1.37686    -0.13286    -0.17569    -0.20050 -4.2519E-03
  1067.37500     6.90299    -0.62893     1.37059    -0.13359    -0.17537    -0.20066 -4.2519E-03
  1067.40625     6.89880    -0.63441     1.36432    -0.13433    -0.17505    -0.20083 -4.2520E-03
  1067.43750     6.89459    -0.63988     1.35804    -0.13507    -0.17473    -0.20099 -4.2520E-03
  1067.46875     6.89036    -0.64533     1.35176    -0.13580    -0.17441    -0.20115 -4.2521E-03
  1067.50000     6.88610    -0.65078     1.34547    -0.13654    -0.17408    -0.20131 -4.2521E-03
  1067.53125     6.88183    -0.65621     1.33917    -0.13728    -0.17375    -0.20147 -4.2522E-03
  1067.56250     6.87752    -0.66164     1.33288    -0.13802    -0.17342    -0.20163 -4.2522E-03
  1067.59375     6.87320    -0.66705     1.32657    -0.13876    -0.17309    -0.20179 -4.2522E-03
  1067.62500     6.86885    -0.67245     1.32026    -0.13949    -0.17275    -0.20195 -4.2523E-03
  1067.65625     6.86448    -0.67785     1.31395    -0.14023    -0.17242    -0.20211 -4.2523E-03
  1067.68750     6.86009    -0.68323     1.30763    -0.14097    -0.17208    -0.20227 -4.2524E-03
  1067.71875     6.85567    -0.68860     1.30131    -0.14171    -0.17174    -0.20243 -4.2524E-03
  1067.75000     6.85123    -0.69396     1.29498    -0.14245    -0.17140    -0.20258 -4.2525E-03
  1067.78125     6.84677    -0.69931     1.28865    -0.14319    -0.17105    -0.20274 -4.2525E-03
  1067.81250     6.84228    -0.70465     1.28231    -0.14393    -0.17070    -0.20290 -4.2526E-03
  1067.84375     6.83777    -0.70998     1.27597    -0.14468    -0.17035    -0.20305 -4.2526E-03
  1067.87500     6.83324    -0.71530     1.26962    -0.14542    -0.17000    -0.20321 -4.2527E-03
  1067.90625     6.82868    -0.72061     1.26327    -0.14616    -0.16965    -0.20336 -4.2527E-03
  1067.93750     6.82410    -0.72590     1.25691    -0.14690    -0.16929    -0.20351 -4.2527E-03
  1067.96875     6.81950    -0.73119     1.25055    -0.14765    -0.16894    -0.20367 -4.2528E-03
  1068.00000     6.81488    -0.73646     1.24418    -0.14839    -0.16858    -0.20382 -4.2528E-03
  1068.03125     6.81023    -0.74173     1.23781    -0.14913    -0.16822    -0.20397 -4.2529E-03
  1068.06250     6.80555    -0.74698     1.23143    -0.14988    -0.16785    -0.20412 -4.2529E-03
  1068.09375     6.80086    -0.75222     1.22505    -0.15062    -0.16749    -0.20428 -4.2530E-03
  1068.12500     6.79614    -0.75744     1.21866    -0.15136    -0.16712    -0.20443 -4.2530E-03
  1068.15625     6.79140    -0.76266     1.21227    -0.15211    -0.16675    -0.20458 -4.2531E-03
  1068.18750     6.78663    -0.76787     1.20588    -0.15286    -0.16638    -0.20473 -4.2531E-03
  1068.21875     6.78185    -0.77306     1.19948    -0.15360    -0.16600    -0.20488 -4.2532E-03
  1068.25000     6.77703    -0.77824     1.19307    -0.15435    -0.16563    -0.20502 -4.2532E-03
  1068.28125     6.77220    -0.78341     1.18666    -0.15509    -0.16525    -0.20517 -4.2533E-03
  1068.31250     6.76734    -0.78857     1.18025    -0.15584    -0.16487    -0.20532 -4.2533E-03
  1068.34375     6.76246    -0.79371     1.17383    -0.15659    -0.16448    -0.20547 -4.2533E-03
  1068.37500     6.75755    -0.79885     1.16741    -0.15734    -0.16410    -0.20561 -4.2534E-03
  1068.40625     6.75263    -0.80397     1.16098    -0.15808    -0.16371    -0.20576 -4.2534E-03
  1068.43750     6.74767    -0.80908     1.15455    -0.15883    -0.16332    -0.20590 -4.2535E-03
  1068.46875     6.74270    -0.81418     1.14811    -0.15958    -0.16293    -0.20605 -4.2535E-03
  1068.50000     6.73770    -0.81926     1.14167    -0.16033    -0.16254    -0.20619 -4.2536E-03
  1068.53125     6.73268    -0.82434     1.13522    -0.16108    -0.16214    -0.20634 -4.2536E-03
  1068.56250     6.72763    -0.82940     1.12877    -0.16183    -0.16174    -0.20648 -4.2537E-03
  1068.59375     6.72256    -0.83445     1.12232    -0.16258    -0.16134    -0.20662 -4.2537E-03
  1068.62500     6.71747    -0.83948     1.11586    -0.16333    -0.16094    -0.20676 -4.2538E-03
  1068.65625     6.71235    -0.84451     1.10940    -0.16408    -0.16054    -0.20691 -4.2538E-03
  1068.68750     6.70722    -0.84952     1.10293    -0.16483    -0.16013    -0.20705 -4.2539E-03
  1068.71875     6.70205    -0.85451     1.09646    -0.16559    -0.15972    -0.20719 -4.2539E-03
  1068.75000     6.69687    -0.85950     1.08998    -0.16634    -0.15931    -0.20733 -4.2540E-03
  1068.78125     6.69166    -0.86447     1.08350    -0.16709    -0.15890    -0.20747 -4.2540E-03
  1068.81250     6.68642    -0.86943     1.07701    -0.16784    -0.15848    -0.20760 -4.2541E-03
  1068.84375     6.68117    -0.87438     1.07052    -0.16860    -0.15807    -0.20774 -4.2541E-03
  1068.87500     6.67589    -0.87931     1.06403    -0.16935    -0.15765    -0.20788 -4.2542E-03
  1068.90625     6.67058    -0.88423     1.05753    -0.17011    -0.15723    -0.20802 -4.2542E-03
  1068.93750     6.66525    -0.88914     1.05103    -0.17086    -0.15680    -0.20815 -4.2543E-03
  1068.96875     6.65990    -0.89403     1.04452    -0.17162    -0.15638    -0.20829 -4.2543E-03
  1069.00000     6.65453    -0.89891     1.03801    -0.17237    -0.15595    -0.20842 -4.2544E-03
  1069.03125     6.64913    -0.90378     1.03149    -0.17313    -0.15552    -0.20856 -4.2544E-03
  1069.06250     6.64371    -0.90863     1.02497    -0.17388    -0.15509    -0.20869 -4.2545E-03
  1069.09375     6.63826    -0.91347     1.01845    -0.17464    -0.15465    -0.20882 -4.2545E-03
  1069.12500     6.63279    -0.91829     1.01192    -0.17540    -0.15421    -0.20896 -4.2546E-03
  1069.15625     6.62730    -0.92311     1.00539    -0.17616    -0.15378    -0.20909 -4.2546E-03
  1069.18750     6.62178    -0.92791     0.99886    -0.17691    -0.15333    -0.20922 -4.2547E-03
  1069.21875     6.61624    -0.93269     0.99231    -0.17767    -0.15289    -0.20935 -4.2547E-03
  1069.25000     6.61068    -0.93746     0.98577    -0.17843    -0.15244    -0.20948 -4.2548E-03
  1069.28125     6.60509    -0.94222     0.97922    -0.17919    -0.15200    -0.20961 -4.2548E-03
  1069.31250     6.59948    -0.94696     0.97267    -0.17995    -0.15155    -0.20974 -4.2549E-03
  1069.34375     6.59384    -0.95169     0.96611    -0.18071    -0.15109    -0.20987 -4.2549E-03
  1069.37500     6.58818    -0.95640     0.95955    -0.18147    -0.15064    -0.21000 -4.2550E-03
  1069.40625     6.58250    -0.96110     0.95299    -0.18223    -0.15018    -0.21012 -4.2550E-03
  1069.43750     6.57679    -0.96579     0.94642    -0.18299    -0.14972    -0.21025 -4.2551E-03
  1069.46875     6.57106    -0.97046     0.93985    -0.18376    -0.14926    -0.21038 -4.2551E-03
  1069.50000     6.56531    -0.97512     0.93327    -0.18452    -0.14880    -0.21050 -4.2552E-03
  1069.53125     6.55953    -0.97976     0.92669    -0.18528    -0.14833    -0.21063 -4.2552E-03
  1069.56250     6.55373    -0.98439     0.92011    -0.18604    -0.14786    -0.21075 -4.2553E-03
  1069.59375     6.54790    -0.98900     0.91352    -0.18681    -0.14739    -0.21087 -4.2553E-03
  1069.62500     6.54205    -0.99360     0.90693    -0.18757    -0.14692    -0.21100 -4.2554E-03
  1069.65625     6.53618    -0.99819     0.90033    -0.18834    -0.14645    -0.21112 -4.2554E-03
  1069.68750     6.53028    -1.00276     0.89373    -0.18910    -0.14597    -0.21124 -4.2555E-03
  1069.71875     6.52436    -1.00731     0.88713    -0.18987    -0.14549    -0.21136 -4.2555E-03
  1069.75000     6.51842    -1.01185     0.88052    -0.19063    -0.14501    -0.21148 -4.2556E-03
  1069.78125     6.51245    -1.01637     0.87391    -0.19140    -0.14453    -0.21160 -4.2556E-03
  1069.81250     6.50645    -1.02088     0.86730    -0.19216    -0.14404    -0.21172 -4.2557E-03
  1069.84375     6.50044    -1.02537     0.86068    -0.19293    -0.14355    -0.21184 -4.2557E-03
  1069.87500     6.49440    -1.02985     0.85406    -0.19370    -0.14306    -0.21195 -4.2558E-03
  1069.90625     6.48833    -1.03432     0.84743    -0.19447    -0.14257    -0.21207 -4.2558E-03
  1069.93750     6.48224    -1.03876     0.84080    -0.19524    -0.14207    -0.21219 -4.2559E-03
  1069.96875     6.47613    -1.04320     0.83417    -0.19600    -0.14157    -0.21230 -4.2559E-03
  1070.00000     6.46999    -1.04761     0.82754    -0.19677    -0.14107    -0.21242 -4.2560E-03
  1070.03125     6.46383    -1.05201     0.82090    -0.19754    -0.14057    -0.21253 -4.2561E-03
  1070.06250     6.45765    -1.05640     0.81425    -0.19831    -0.14007    -0.21264 -4.2561E-03
  1070.09375     6.45144    -1.06077     0.80761    -0.19909    -0.13956    -0.21276 -4.2562E-03
  1070.12500     6.44520    -1.06512     0.80096    -0.19986    -0.13905    -0.21287 -4.2562E-03
  1070.15625     6.43894    -1.06946     0.79430    -0.20063    -0.13854    -0.21298 -4.2563E-03
  1070.18750     6.43266    -1.07378     0.78764    -0.20140    -0.13803    -0.21309 -4.2563E-03
  1070.21875     6.42636    -1.07808     0.78098    -0.20217    -0.13751    -0.21320 -4.2564E-03
  1070.25000     6.42003    -1.08237     0.77432    -0.20295    -0.13699    -0.21331 -4.2564E-03
  1070.28125     6.41367    -1.08665     0.76765    -0.20372    -0.13647    -0.21342 -4.2565E-03
  1070.31250     6.40729    -1.09090     0.76098    -0.20449    -0.13595    -0.21353 -4.2565E-03
  1070.34375     6.40089    -1.09514     0.75431    -0.20527    -0.13542    -0.21364 -4.2566E-03
  1070.37500     6.39447    -1.09937     0.74763    -0.20604    -0.13489    -0.21374 -4.2566E-03
  1070.40625     6.38801    -1.10357     0.74095    -0.20682    -0.13436    -0.21385 -4.2567E-03
  1070.43750     6.38154    -1.10776     0.73426    -0.20760    -0.13383    -0.21395 -4.2568E-03
  1070.46875     6.37504    -1.11194     0.72757    -0.20837    -0.13330    -0.21406 -4.2568E-03
  1070.50000     6.36852    -1.11609     0.72088    -0.20915    -0.13276    -0.21416 -4.2569E-03
  1070.53125     6.36197    -1.12024     0.71419    -0.20993    -0.13222    -0.21426 -4.2569E-03
  1070.56250     6.35540    -1.12436     0.70749    -0.21071    -0.13168    -0.21437 -4.2570E-03
  1070.59375     6.34880    -1.12846     0.70079    -0.21148    -0.13113    -0.21447 -4.2570E-03
  1070.62500     6.34218    -1.13255     0.69409    -0.21226    -0.13059    -0.21457 -4.2571E-03
  1070.65625     6.33553    -1.13663     0.68738    -0.21304    -0.13004    -0.21467 -4.2572E-03
  1070.68750     6.32886    -1.14068     0.68067    -0.21382    -0.12948    -0.21477 -4.2572E-03
  1070.71875     6.32217    -1.14472     0.67396    -0.21460    -0.12893    -0.21487 -4.2573E-03
  1070.75000     6.31545    -1.14874     0.66724    -0.21538    -0.12837    -0.21496 -4.2573E-03
  1070.78125     6.30871    -1.15274     0.66052    -0.21617    -0.12782    -0.21506 -4.2574E-03
  1070.81250     6.30194    -1.15673     0.65380    -0.21695    -0.12725    -0.21516 -4.2574E-03
  1070.84375     6.29515    -1.16070     0.64708    -0.21773    -0.12669    -0.21525 -4.2575E-03
  1070.87500     6.28833    -1.16465     0.64035    -0.21852    -0.12612    -0.21535 -4.2575E-03
  1070.90625     6.28149    -1.16858     0.63362    -0.21930    -0.12556    -0.21544 -4.2576E-03
  1070.93750     6.27462    -1.17249     0.62688    -0.22008    -0.12499    -0.21554 -4.2577E-03
  1070.96875     6.26774    -1.17639     0.62015    -0.22087    -0.12441    -0.21563 -4.2577E-03
  1071.00000     6.26082    -1.18027     0.61341    -0.22165    -0.12384    -0.21572 -4.2578E-03
  1071.03125     6.25388    -1.18413     0.60666    -0.22244    -0.12326    -0.21581 -4.2578E-03
  1071.06250     6.24692    -1.18797     0.59992    -0.22323    -0.12268    -0.21590 -4.2579E-03
  1071.09375     6.23993    -1.19180     0.59317    -0.22401    -0.12209    -0.21599 -4.2580E-03
  1071.12500     6.23292    -1.19560     0.58642    -0.22480    -0.12151    -0.21608 -4.2580E-03
  1071.15625     6.22588    -1.19939     0.57966    -0.22559    -0.12092    -0.21617 -4.2581E-03
  1071.18750     6.21882    -1.20316     0.57291    -0.22638    -0.12033    -0.21625 -4.2581E-03
  1071.21875     6.21173    -1.20691     0.56615    -0.22717    -0.11974    -0.21634 -4.2582E-03
  1071.25000     6.20462    -1.21064     0.55939    -0.22796    -0.11914    -0.21643 -4.2582E-03
  1071.28125     6.19748    -1.21436     0.55262    -0.22875    -0.11854    -0.21651 -4.2583E-03
  1071.31250     6.19032    -1.21805     0.54585    -0.22954    -0.11794    -0.21659 -4.2584E-03
  1071.34375     6.18314    -1.22173     0.53908    -0.23033    -0.11734    -0.21668 -4.2584E-03
  1071.37500     6.17593    -1.22539     0.53231    -0.23113    -0.11674    -0.21676 -4.2585E-03
  1071.40625     6.16869    -1.22903     0.52554    -0.23192    -0.11613    -0.21684 -4.2585E-03
  1071.43750     6.16143    -1.23265     0.51876    -0.23271    -0.11552    -0.21692 -4.2586E-03
  1071.46875     6.15415    -1.23625     0.51198    -0.23351    -0.11490    -0.21700 -4.2587E-03
  1071.50000     6.14684    -1.23983     0.50520    -0.23430    -0.11429    -0.21708 -4.2587E-03
  1071.53125     6.13950    -1.24339     0.49841    -0.23510    -0.11367    -0.21716 -4.2588E-03
  1071.56250     6.13214    -1.24693     0.49162    -0.23589    -0.11305    -0.21723 -4.2588E-03
  1071.59375     6.12476    -1.25045     0.48484    -0.23669    -0.11243    -0.21731 -4.2589E-03
  1071.62500     6.11735    -1.25396     0.47804    -0.23749    -0.11180    -0.21739 -4.2590E-03
  1071.65625     6.10992    -1.25744     0.47125    -0.23829    -0.11117    -0.21746 -4.2590E-03
  1071.68750     6.10246    -1.26091     0.46445    -0.23909    -0.11054    -0.21753 -4.2591E-03
  1071.71875     6.09497    -1.26435     0.45765    -0.23989    -0.10991    -0.21761 -4.2592E-03
  1071.75000     6.08746    -1.26778     0.45085    -0.24069    -0.10928    -0.21768 -4.2592E-03
  1071.78125     6.07993    -1.27118     0.44405    -0.24149    -0.10864    -0.21775 -4.2593E-03
  1071.81250     6.07237    -1.27457     0.43724    -0.24229    -0.10800    -0.21782 -4.2593E-03
  1071.84375     6.06479    -1.27793     0.43043    -0.24309    -0.10735    -0.21789 -4.2594E-03
  1071.87500     6.05718    -1.28128     0.42362    -0.24389    -0.10671    -0.21796 -4.2595E-03
  1071.90625     6.04954    -1.28460     0.41681    -0.24470    -0.10606    -0.21802 -4.2595E-03
  1071.93750     6.04189    -1.28790     0.41000    -0.24550    -0.10541    -0.21809 -4.2596E-03
  1071.96875     6.03420    -1.29119     0.40318    -0.24630    -0.10475    -0.21816 -4.2597E-03
  1072.00000     6.02649    -1.29445     0.39636    -0.24711    -0.10410    -0.21822 -4.2597E-03
  1072.03125     6.01876    -1.29769     0.38954    -0.24792    -0.10344    -0.21829 -4.2598E-03
  1072.06250     6.01100    -1.30092     0.38272    -0.24872    -0.10278    -0.21835 -4.2598E-03
  1072.09375     6.00321    -1.30412     0.37590    -0.24953    -0.10211    -0.21841 -4.2599E-03
  1072.12500     5.99540    -1.30730     0.36907    -0.25034    -0.10144    -0.21847 -4.2600E-03
  1072.15625     5.98757    -1.31046     0.36224    -0.25115    -0.10078    -0.21853 -4.2600E-03
  1072.18750     5.97970    -1.31360     0.35541    -0.25196    -0.10010    -0.21859 -4.2601E-03
  1072.21875     5.97182    -1.31671     0.34858    -0.25277    -0.09943    -0.21865 -4.2602E-03
  1072.25000     5.96391    -1.31981     0.34175    -0.25358    -0.09875    -0.21871 -4.2602E-03
  1072.28125     5.95597    -1.32289     0.33491    -0.25439    -0.09807    -0.21876 -4.2603E-03
  1072.31250     5.94801    -1.32594     0.32807    -0.25520    -0.09739    -0.21882 -4.2604E-03
  1072.34375     5.94002    -1.32897     0.32123    -0.25602    -0.09670    -0.21887 -4.2604E-03
  1072.37500     5.93201    -1.33198     0.31439    -0.25683    -0.09601    -0.21892 -4.2605E-03
  1072.40625     5.92397    -1.33497     0.30755    -0.25765    -0.09532    -0.21898 -4.2606E-03
  1072.43750     5.91590    -1.33794     0.30071    -0.25846    -0.09463    -0.21903 -4.2606E-03
  1072.46875     5.90781    -1.34089     0.29386    -0.25928    -0.09393    -0.21908 -4.2607E-03
  1072.50000     5.89970    -1.34381     0.28702    -0.26010    -0.09323    -0.21913 -4.2608E-03
  1072.53125     5.89156    -1.34671     0.28017    -0.26091    -0.09253    -0.21918 -4.2608E-03
  1072.56250     5.88339    -1.34960     0.27332    -0.26173    -0.09183    -0.21922 -4.2609E-03
  1072.59375     5.87520    -1.35245     0.26647    -0.26255    -0.09112    -0.21927 -4.2610E-03
  1072.62500     5.86698    -1.35529     0.25961    -0.26337    -0.09041    -0.21931 -4.2610E-03
  1072.65625     5.85874    -1.35810     0.25276    -0.26420    -0.08970    -0.21936 -4.2611E-03
  1072.68750     5.85047    -1.36090     0.24590    -0.26502    -0.08898    -0.21940 -4.2612E-03
  1072.71875     5.84217    -1.36367     0.23905    -0.26584    -0.08827    -0.21944 -4.2612E-03
  1072.75000     5.83385    -1.36641     0.23219    -0.26666    -0.08754    -0.21948 -4.2613E-03
  1072.78125     5.82551    -1.36914     0.22533    -0.26749    -0.08682    -0.21952 -4.2614E-03
  1072.81250     5.81714    -1.37184     0.21847    -0.26831    -0.08609    -0.21956 -4.2614E-03
  1072.84375     5.80874    -1.37452     0.21161    -0.26914    -0.08537    -0.21960 -4.2615E-03
  1072.87500     5.80031    -1.37717     0.20474    -0.26997    -0.08463    -0.21964 -4.2616E-03
  1072.90625     5.79186    -1.37981     0.19788    -0.27080    -0.08390    -0.21967 -4.2616E-03
  1072.93750     5.78339    -1.38242     0.19101    -0.27163    -0.08316    -0.21971 -4.2617E-03
  1072.96875     5.77489    -1.38501     0.18415    -0.27246    -0.08242    -0.21974 -4.2618E-03
  1073.00000     5.76636    -1.38757     0.17728    -0.27329    -0.08168    -0.21977 -4.2618E-03
  1073.03125     5.75781    -1.39011     0.17041    -0.27412    -0.08093    -0.21980 -4.2619E-03
  1073.06250     5.74923    -1.39263     0.16354    -0.27495    -0.08018    -0.21983 -4.2620E-03
  1073.09375     5.74062    -1.39512     0.15667    -0.27578    -0.07943    -0.21986 -4.2621E-03
  1073.12500     5.73199    -1.39759     0.14980    -0.27662    -0.07868    -0.21989 -4.2621E-03
  1073.15625     5.72333    -1.40004     0.14293    -0.27745    -0.07792    -0.21992 -4.2622E-03
  1073.18750     5.71465    -1.40246     0.13605    -0.27829    -0.07716    -0.21994 -4.2623E-03
  1073.21875     5.70594    -1.40486     0.12918    -0.27913    -0.07640    -0.21997 -4.2623E-03
  1073.25000     5.69721    -1.40724     0.12231    -0.27997    -0.07563    -0.21999 -4.2624E-03
  1073.28125     5.68844    -1.40959     0.11543    -0.28080    -0.07486    -0.22001 -4.2625E-03
  1073.31250     5.67966    -1.41192     0.10856    -0.28164    -0.07409    -0.22003 -4.2626E-03
  1073.34375     5.67084    -1.41422     0.10168    -0.28249    -0.07331    -0.22005 -4.2626E-03
  1073.37500     5.66200    -1.41650     0.09480    -0.28333    -0.07254    -0.22007 -4.2627E-03
  1073.40625     5.65313    -1.41875     0.08793    -0.28417    -0.07176    -0.22009 -4.2628E-03
  1073.43750     5.64424    -1.42098     0.08105    -0.28502    -0.07097    -0.22010 -4.2628E-03
  1073.46875     5.63532    -1.42319     0.07417    -0.28586    -0.07019    -0.22012 -4.2629E-03
  1073.50000     5.62637    -1.42537     0.06729    -0.28671    -0.06940    -0.22013 -4.2630E-03
  1073.53125     5.61740    -1.42753     0.06041    -0.28755    -0.06860    -0.22014 -4.2631E-03
  1073.56250     5.60840    -1.42966     0.05353    -0.28840    -0.06781    -0.22015 -4.2631E-03
  1073.59375     5.59937    -1.43176     0.04665    -0.28925    -0.06701    -0.22016 -4.2632E-03
  1073.62500     5.59032    -1.43384     0.03977    -0.29010    -0.06621    -0.22017 -4.2633E-03
  1073.65625     5.58124    -1.43590     0.03289    -0.29095    -0.06540    -0.22018 -4.2634E-03
  1073.68750     5.57214    -1.43793     0.02601    -0.29181    -0.06460    -0.22018 -4.2634E-03
  1073.71875     5.56301    -1.43994     0.01913    -0.29266    -0.06379    -0.22019 -4.2635E-03
  1073.75000     5.55385    -1.44192     0.01225    -0.29351    -0.06297    -0.22019 -4.2636E-03
  1073.78125     5.54466    -1.44387     0.00537    -0.29437    -0.06216    -0.22019 -4.2637E-03
  1073.81250     5.53545    -1.44580    -0.00151    -0.29523    -0.06134    -0.22019 -4.2637E-03
  1073.84375     5.52621    -1.44771    -0.00839    -0.29608    -0.06051    -0.22019 -4.2638E-03
  1073.87500     5.51694    -1.44959    -0.01528    -0.29694    -0.05969    -0.22019 -4.2639E-03
  1073.90625     5.50765    -1.45144    -0.02216    -0.29780    -0.05886    -0.22019 -4.2640E-03
  1073.93750     5.49833    -1.45326    -0.02904    -0.29867    -0.05803    -0.22018 -4.2640E-03
  1073.96875     5.48898    -1.45506    -0.03592    -0.29953    -0.05719    -0.22017 -4.2641E-03
  1074.00000     5.47961    -1.45684    -0.04280    -0.30039    -0.05636    -0.22017 -4.2642E-03
  1074.03125     5.47021    -1.45859    -0.04968    -0.30126    -0.05552    -0.22016 -4.2643E-03
  1074.06250     5.46078    -1.46031    -0.05656    -0.30212    -0.05467    -0.22015 -4.2644E-03
  1074.09375     5.45133    -1.46200    -0.06344    -0.30299    -0.05382    -0.22014 -4.2644E-03
  1074.12500     5.44184    -1.46367    -0.07032    -0.30386    -0.05297    -0.22012 -4.2645E-03
  1074.15625     5.43234    -1.46531    -0.07720    -0.30473    -0.05212    -0.22011 -4.2646E-03
  1074.18750     5.42280    -1.46693    -0.08407    -0.30560    -0.05126    -0.22009 -4.2647E-03
  1074.21875     5.41323    -1.46852    -0.09095    -0.30647    -0.05040    -0.22007 -4.2647E-03
  1074.25000     5.40364    -1.47008    -0.09783    -0.30735    -0.04954    -0.22005 -4.2648E-03
